"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"Lancaster, PA",-2.29467034386609,-1.01977425801245,0.0107593817502967,-2.15076493665134,0.00588718655140467,-0.176571452363293,0.56503520136955,-0.489291343175941,0.313783589128088,-0.581397573724189,-0.147918461931288,0.440644680506743,-0.419983937620814,-0.0567786431024111,-0.843684434321013,0.111129948616074,-0.0504033403626659
"Lansing-East Lansing, MI",-0.905377561396158,-0.302409431495897,2.86651149259871,0.413995466397967,-0.0551754896572828,-1.07015848401865,0.48317123005641,1.49615923034558,0.495775317228279,0.827593256446491,1.71984503723005,-1.13309041966065,0.257470943966868,0.465954136440598,0.529282168285535,-0.142868269022468,-0.388707655241925
"Laramie, WY",0.620924743744209,-4.84232795319006,0.453459673275546,2.43290816724229,-0.591108554810814,-1.11374509106713,-1.73452340689666,-0.34910984173866,0.351084550973525,-1.20116378665025,0.706503103276581,0.401515508821726,-0.727305789401094,1.01728016827192,-0.538861344960374,-0.260450955729376,-0.706187631163981
"Laredo, TX",2.94878958613054,-1.10653047328477,-0.0661676063638832,-1.46799727646411,-1.70484498225668,-0.797336784881619,-0.624276252551637,-1.04406714252475,-1.17560058476296,1.19054309131789,0.566630611106345,3.26050517886019,2.62094041435298,1.51497526425633,-0.398272002887532,0.861784185695083,-0.888074219537115
"Las Vegas, NM",3.68334319075939,-0.48186037409948,-3.56042415938714,0.181435400652258,0.90192817213888,0.0307766600186928,1.72380641427059,0.716267433875943,-2.26789546314022,0.806979239079937,3.2407781260479,1.25532721355412,0.527526931880005,0.254490714577367,-0.109332392826441,0.159703639203132,-1.13382778867738
"Las Vegas-Henderson-Paradise, NV",1.94164452207114,-2.52309226684671,-1.81602608958992,-2.41025155907267,1.25260081449194,-1.94958924705353,-0.935446028756598,-0.0352234565473782,1.73019660015896,-0.577942101089889,-0.226629891039086,-0.843263955290108,-0.189002507687583,0.727687167713293,0.065678772199056,0.524565316622866,0.24012749702191
"Laurel, MS",1.73419552666167,2.59511333487639,-1.07995777813315,1.37625376915676,0.712532887167857,-0.0846875344289847,0.159703612312702,-2.09771940593033,-1.29681365782191,-0.732020496958037,0.800772162811517,-0.00622891794144344,-0.0143340457035814,-0.0757332116899843,0.0368145739519525,-0.646889724778088,0.102537741734483
"Laurinburg, NC",5.38077934329837,0.644041658342208,0.422973617155671,-0.538415850781021,0.295811363475289,0.697103051242046,-0.680437987476595,0.0406184954194202,0.891787908589914,0.901667736635967,-0.74368661038588,-0.353355508460399,-0.237278944077644,0.306041085691389,-0.588765731143696,-0.962977007622758,-0.595913943628333
"Lawrence, KS",-0.660674238995729,-2.7460416962348,2.07459238349986,3.08145584794318,0.973839926014148,-0.722449627040983,-1.65648572140216,-0.354401802575438,0.33826458238139,0.230509565272156,0.0653248254580351,0.706380729025692,0.504034534289423,0.25342512269666,0.396279590706484,-0.997580135905402,-0.391146120137501
"Lawrenceburg, TN",0.809769042242991,4.94997232806425,-1.07626044965266,0.138641718577344,0.83878015910483,-1.37847980570421,-2.24575187103179,0.0245635768479155,-1.04915078674744,-2.78389709640568,-0.516935498055069,-1.01508882014593,1.92056349872644,-0.101331073466923,0.0226628916835572,-0.812987698411843,-0.413034000275534
"Lawton, OK",1.77683898452819,-0.940986456502831,-1.26707544803167,1.53291665393189,0.672322915792402,-1.09395783705292,0.169003578617873,2.48537289649532,1.82586417982668,0.429413577936426,0.00440854621791329,-0.467769118527885,-0.355318225485921,0.409280197197505,0.932499852932474,-0.0973115009600049,0.407249230249024
"Lebanon, MO",0.551738002419601,1.76762708580857,-0.580027390533666,0.0208946708673497,0.131726176084694,0.903211849125095,0.691283939038454,-0.433728736355748,0.422619060965122,-0.61572460397029,-0.412717413989899,-0.0709457275661512,0.741078175337551,0.579371719589997,-0.376156714847373,-0.496639621402352,0.0172709713029969
"Lebanon, PA",-2.5975090103832,0.302574685742665,-0.866246519705444,-1.38201536512837,0.388319436348891,-0.892209075510605,-0.776328890684263,-1.23731610837191,1.37616435154108,-0.760066203906132,0.18381500820863,-0.0091709368015673,-0.227385679328494,-0.035921012347543,-0.731743477782071,0.280807934565646,-0.0900445206025595
"Levelland, TX",0.00224416334444476,0.514622840632847,-3.34294396339314,-0.35534479113477,1.62600772020266,-0.1012697626401,-2.30624941108246,2.84694190183881,0.229794748829461,-0.573491780207471,1.55477161986246,-0.0555523220217362,-0.530304269298407,-1.27582237640931,-0.231768478556378,0.117958948580783,0.0715559336310808
"Lewisburg, PA",-2.06345138050549,-0.8963369054242,-0.198039705963707,-0.0532582536560885,0.539982421870218,1.02176915863138,0.613218237072336,-0.53761913136167,0.106359882534752,-0.686595495496067,-0.0977600893888566,0.425502417753239,-0.538713340922192,0.235412230249798,-0.0380009755421594,0.491257876852193,0.705540193559057
"Lewisburg, TN",-0.185629691370754,3.40326541247726,-1.73514040435663,-0.0326410251053632,2.32405114801359,-1.81535358242916,-2.03232920976273,-1.59204587702532,0.787484327202419,-1.05839479953991,-0.151290596930875,-1.02343380049222,0.966078154610834,0.261854168118193,0.574104523380326,-0.294495336865969,0.0559915808188871
"Lewiston, ID-WA",-1.11448568586699,0.0233999361979539,-0.950815408825563,0.347683372258519,-1.70369219836699,-0.446343632048122,-0.428060368006762,-0.461647705253345,0.58894182902655,0.337594146908313,-0.741497017613528,0.155549614359885,-0.639485421139481,0.156921016938883,-0.291772753952668,-0.0815843224541726,-0.0740490989574626
"Lewiston-Auburn, ME",-1.19254132807759,-0.502498644873508,0.1661103072415,-0.228327158340257,-0.611641665634728,1.68515569240861,-0.159693270689167,-0.0952919515079685,0.0224568494959787,-0.0157593742165912,-0.49482079352073,-0.118573471575957,-0.742953643118359,0.673103538689386,-0.918902790697483,-0.0967845440915305,0.177219561634933
"Lexington-Fayette, KY",-0.228392734469889,-1.57280647540031,1.29656647616593,1.03482469742891,0.441204373772509,-0.258445370433696,-0.605452550383875,-0.0443215556831204,-0.250919629630868,-0.347294869773764,-0.429009315482887,0.0982360856904722,-0.429931855287338,0.0649658302713018,0.495397933482727,0.230913005868105,-0.109379362652521
"Liberal, KS",-0.397040119969921,-0.369726814213957,-2.48792835849578,-0.627127577149039,0.144776669783146,1.61830694143202,-1.58494017395548,1.12536646589706,1.28655795356632,1.30507448839934,1.18374932149471,1.05248777276451,0.763162194120556,0.0588790804461076,0.453445771865138,0.896898213864139,-0.613298724558118
"Lima, OH",-0.886326564625885,1.74113406215096,2.82143662638018,-0.587181772017123,-0.280990698488464,-0.246488454642109,-0.595756470834306,1.48495349050545,0.0416576448272424,0.810025324613825,0.687665965833201,-0.678778801339806,-0.231558100998251,0.282893371361252,-0.201036367174933,-0.00392402001634722,0.457031640303302
"Lincoln, IL",-2.31310123061228,1.39520217963175,-0.0729446580759471,0.754840663623354,1.13190707769601,0.788464095115606,0.60119182791419,0.98648221025928,1.58387532894648,-0.553783288532329,-1.16761771311302,0.324329045734194,0.0496915611988735,-0.0668606263145706,0.641463754302286,-0.435813112379769,0.201744249130383
"Lincoln, NE",-1.91788060168366,-1.81623092019635,0.546761804822181,1.21142081916175,0.947487357586847,0.540379283913295,-0.327311107889442,1.01619251548401,-0.141208549338194,0.777267448668847,-0.434807991864313,0.31023454040255,-0.206000323840698,-0.163815593623671,-0.175301341424493,-0.317855252945992,-0.273176542224467
"Little Rock-North Little Rock-Conway, AR",0.713132356608043,-0.751923811820386,0.299418568666034,-0.630391751707969,1.15918500335594,-1.31618521661069,0.223759872629938,0.116422837402275,-0.547062775508321,0.558987871162332,-1.9073081667735,-0.684496816732316,-0.555765235101832,0.373278013572712,-0.285093839088557,-0.138516574097505,-0.00460535034460498
"Lock Haven, PA",-0.695736929137088,0.448621008772179,-0.964674494017869,-0.430911364832442,-1.02805234865207,0.292046618538858,-0.0129203302997956,-0.831588357270376,0.549979586308077,-0.013067662655147,-0.586249069151997,0.270026337390569,-1.03195696318761,0.459404170953422,-0.694730273308857,0.163571732288058,-0.461310571660238
"Logan, UT-ID",-1.46727422725867,-2.01676548783466,-0.465718243361106,0.846642713997443,-1.38523890717025,-0.0446689528561325,0.782353833289998,-0.507320681892936,0.0320868405238609,-1.00207484730843,-0.308870523779614,-0.317775980404831,-1.22323463181654,0.775819431072526,-0.625972490650067,0.00500030729265068,-0.430594638290583
"Logan, WV",3.2404635424615,4.28618580784032,-1.18306710746431,-0.00132384029906735,-1.10167527703831,-2.02072334661263,-0.493685513337883,-0.500932791709011,-0.524479574379159,-0.67892728977,-0.0367157122316695,-1.28618853699514,0.341664651034102,-0.0899478897757394,1.47826038411184,0.107531867519279,-0.354162351851452
"Logansport, IN",-1.7267387621872,1.45027491039291,-0.0537560967308799,0.353442737826423,-1.89417372130901,-1.06332748110328,0.714897809849399,-0.472422211593618,1.02296434431758,1.12677778076018,-0.0831998275964778,1.46660292186581,0.378543073576476,-0.746695471669767,-0.0119496831630487,0.440493498809759,0.368887323525088
"London, KY",2.91518265268065,2.05601724511,0.269885968714583,-0.413717638463721,-1.1052987307218,0.809980740892124,-0.975993293810864,-1.09860892011831,-0.757799550872019,-1.06690624404552,0.118654494746853,0.897161170631159,-1.09752246850972,-0.329907994379136,0.606362033406375,0.245079633035223,-0.567158746820158
"Longview, TX",0.855783202957133,0.373508303989927,-0.616748198980791,2.19406073901107,0.802625813331877,-0.319356763730508,0.302887829288368,-0.404201182419911,0.250536855114613,-0.355894053272829,-0.435114347761607,-0.886561959761798,-0.194454586335362,0.833597604024031,-0.674339173560053,-0.110781956057269,0.984801435790277
"Longview, WA",0.642485088999383,-0.233894025173862,-1.09311108457795,0.674474046560692,-1.72201701048419,-0.0500146077650031,-1.4059342758171,-0.369045346448797,1.14818210742888,0.814021405289871,-0.387998517476492,0.23028773646276,0.427268410851568,-0.00187610714357933,-0.204701406224888,0.0943814783928789,0.480715345979801
"Los Alamos, NM",-3.92320404326109,-3.53839197741568,-3.34896250185541,0.628415789259766,-2.11811361272493,-0.327514677283346,-0.827177322029318,0.916973367285763,-2.12721102383051,1.20744596510839,0.19324102072321,-1.77230124105115,-1.50515755102257,-1.43163916716356,-0.821713789052229,-3.25964196591235,-1.88694758417534
"Los Angeles-Long Beach-Aheim, CA",2.45117177569458,-4.16269049777398,0.155927684076508,-4.68392039598778,0.514892387029523,-1.50193179378796,0.745101805653949,-1.27416558771775,0.134116691682486,-1.52373239906295,0.697993637956009,1.65781394568531,0.779281430034624,0.517988179527,-0.202948361285568,-0.36524331089048,0.483023346930736
"Louisville/Jefferson County, KY-IN",-0.490741571207918,-0.0976172509757532,1.09881101770257,-1.45330387376736,0.887651825645457,-1.62105786470028,0.822606861446161,-0.0677090229253251,0.169469560901346,-0.121819055354286,-0.260748278407033,0.20903845817343,-0.69857640027396,-0.293137897213097,0.196239671510613,-0.0846502218972288,0.0734260285580308
"Lubbock, TX",2.29121484035779,-2.7818989756583,-2.34056842061548,0.363106393517999,1.8532710952947,-0.724774923558801,-1.09722358880423,3.37329885284448,-0.46552578424415,0.734927360811146,1.12944632799219,-0.416365207544109,-0.46357362971309,0.285528965374171,0.108563133771784,0.000184170417383793,0.127716965358614
"Ludington, MI",-0.118796414234302,1.46923115383729,1.47595712893451,-0.331788095304155,0.519777666032211,0.565105432072945,0.316546240759338,-0.556321016427982,0.546053740831288,0.0939694457361274,1.42241287764226,-0.883651133980302,0.457016370888427,0.742685785543365,1.30793209650448,-0.186984147731115,-0.0292763278521745
"Lufkin, TX",1.97882092103366,0.410776429392151,-0.115737018643817,0.251773444926295,-0.331248432254496,0.72801508738176,0.33471146427319,-0.322601585557561,0.71244612868917,0.0863332109966647,-0.867198117963629,0.486415674381222,-1.10658928636041,1.04407711670829,0.335021815365888,-0.581540107648683,0.382094368833663
"Lumberton, NC",4.19178592556363,1.08628904776754,-0.137634391915083,-0.767049091957151,-0.131271139865981,0.733076441319414,-0.153001915595129,-0.655460018214309,-0.518255968891851,0.931986447755188,0.0462528441592679,0.491521087296061,-0.468004830786036,-0.255877881852777,-0.676689486056834,-0.158968995480251,-0.468418510249549
"Macomb, IL",0.153853096658691,-0.930019395469433,1.92688250232041,1.21691293614989,0.307296321429047,0.381663533617895,-0.844744405371851,0.101377124872642,0.412248817014148,-0.258009284841682,-0.802650944854659,0.317307570171787,0.282053373231672,-1.01790083376138,-0.384172283954826,0.435184353405915,-0.694840540601874
"Macon-Bibb County, GA",2.89795219816388,-0.716808586435788,0.752420837960042,0.311379536329398,0.688520839841026,-0.0684964724458576,0.109979045480186,-0.792676448615094,-0.337477531231981,-0.359709084596837,0.385166580452352,-0.27541150239238,-0.168288671697446,-0.864505092457275,-0.554653166350008,0.400904826801457,0.510359594667043
"Madera, CA",3.22917937181511,-0.152880695307149,-1.16355592978996,-3.83871188526204,0.48955202852659,-1.33652444961705,1.10534159678928,0.498874106809907,0.512135664304984,-0.800124493382886,0.309697995033026,1.92131737138725,0.875609920832628,1.27738517595983,0.194309874303526,-0.361823302716408,-0.489604118170649
"Madison, IN",-1.79227155032585,1.23949579595625,0.385704114396787,0.848444296307314,0.434282491760369,0.460899273424423,0.0603278408922033,-0.805178735807022,1.89212088348263,-0.463564554911896,0.973619695428298,0.323943595491894,-0.333728295900665,0.511545870351207,0.219798251492369,-0.117836163166121,0.324658425416879
"Madison, WI",-2.61524921707218,-1.94353543647952,0.827421761009317,0.899236348054616,1.13749492153603,-0.119123983765125,0.673733970913845,0.0210772087520101,-0.286689578989346,-0.713796082406791,-0.626700852371827,0.408836415404044,0.591602145376849,-0.285550598606333,0.152643114829998,-0.488499566451923,-0.554708821141373
"Madisonville, KY",-0.48896417082509,2.20672582720535,0.0371122377152167,0.342321269783475,-0.45449147762827,-0.630219708766496,-0.472527142225304,-0.152145463139916,-0.168317515868143,-0.452558118837043,-0.363947610169459,1.39941316095424,-0.376988470674189,-0.421098994508266,0.135489348216553,-0.131515158221539,0.0645361440419219
"Magnolia, AR",2.68342082344457,1.81143571983491,0.00661844584868829,1.83228893974343,0.326723032663893,0.109780828449917,-0.213982167303935,-0.608995721395377,-0.241851944123215,-0.749219955616206,-0.368461015320359,-0.499294670478484,-1.23167091704229,0.00577492437416391,0.272202768820856,-0.531523336180355,-0.465032924251339
"Malone, NY",-0.0709207392256682,1.46388492804451,0.77413816419577,0.387658963449552,0.0216498922961303,1.66390009021383,-1.36278468396464,0.25774718967516,-0.716480278777927,-1.54584433186491,-0.110924465566854,-0.688237111869114,0.460781202476709,0.091745507383016,-0.0440510928027641,0.537769473369925,-0.199759195840204
"Manchester-Nashua, NH",-2.85696968180156,-1.10031786571395,0.930853681274386,-0.656508217182297,-1.03388536895985,0.256058674249969,-0.138564424858317,0.430849158063271,-0.760199692010172,0.387572000393206,0.31799063732483,-1.25528726360148,0.34214108382116,0.790467277162963,0.174334159922678,-0.357876146731031,-0.176689371908214
"Manhattan, KS",-0.573706520558944,-2.94463876921425,1.60582094219777,2.24907116219262,-0.105526360229313,0.310652361733519,-0.397664351170434,0.808842331383951,-0.243755184491226,0.160588766997559,-0.300361138694,0.293860717142924,0.399387874467725,-0.00605653956048943,-0.644096944483461,-0.250133302320287,-0.217333578883251
"Manitowoc, WI",-3.15775805708889,1.22215649510858,-0.483715360942581,-1.03200195580039,1.30234942559153,1.4452013474517,0.474633825851186,-0.550445040505781,0.250971661612569,1.16908609042482,-0.299065810747591,0.724989780409846,0.024583852474211,-0.148611977147669,-0.401822295264219,-0.3916942360362,-0.259368872379599
"Mankato-North Mankato, MN",-2.24793596682564,-0.702249101147552,0.728984180886384,1.05878768420232,0.987816375186321,0.948836899962991,-0.362079909096228,0.538171748581931,-0.327530074920215,-0.18276653687188,-0.128731673612275,0.593253397031376,0.263581688350044,-0.157745125989743,-0.308413515234052,0.156303191982278,-0.517551526471665
"Mansfield, OH",-1.29108062688865,2.62718493185456,2.17592936387696,-0.045310497567809,0.185810523897865,-1.00028683611059,-1.61054314039531,0.820700986451473,0.694474799497686,-0.876234072554887,1.33000720712394,-0.957986430863472,-0.344373860447079,-0.125082302936818,-0.372413604160308,-0.0540789475142613,0.184579540939853
"Marietta, OH",-1.35671474054564,1.92558210807722,0.852188085904441,0.12363587859077,-1.3609106142758,-0.448440217625143,0.0928262410204145,-0.411845139105697,-1.53839462722958,0.138596735312276,0.907842728850077,-0.303955960676369,-0.966788410073387,0.205706244203683,-0.300131572322775,0.304628923494614,0.296336311805888
"Marinette, WI-MI",-1.56508087577046,2.16852102604845,-1.22249696846467,0.403563247313095,0.979972034118728,0.169917345450017,-0.867355270398264,-0.838553979238417,0.271521717086697,-1.43914175850494,1.01695530787946,-0.475770323051184,0.372006378767766,-0.0351671285068333,-0.216249391297146,-0.0150252766018906,0.228762358077751
"Marion, IN",-0.76359942381601,1.79835896376296,0.695826895778724,0.403094604255687,-0.0404865598740121,0.157843905263466,0.74253689140211,0.167638138095008,1.57914294701723,0.754396184774554,-0.134900490324859,0.619981656016259,-0.355454650464485,0.0375235732639857,-0.314209618003333,-0.337878969395842,-0.679084576992289
"Marion, NC",0.758732119911596,2.31191556138033,-1.07170616495727,-0.853307041279991,-1.38939496530131,1.04904821681288,0.12091807761443,-0.941859761167361,0.0105458122874357,0.295459083570985,-0.164548920073139,0.339579088161649,-0.516326000886079,0.138599211620278,0.841759026351762,-0.689136844980637,-0.857294182809542
"Marion, OH",-0.852530927326918,2.55766488305787,2.95205961432462,-0.754687698491858,-0.0785316330923078,-0.0348905088781176,-1.29675666448182,1.5204888118151,0.236176608584513,-0.954021237081808,1.09646102422223,-0.282548825798741,-0.392475063060218,0.196218442785725,-0.216283200911485,0.182701259114999,0.410914680185192
"Marquette, MI",-0.994673756273548,-0.906021203439376,0.362965650697451,0.0375630489336163,-0.186946445861152,0.723738979453833,-0.351287941568425,-0.115695749961175,-0.107387903665396,-0.591696011197723,-0.00616567392996953,-0.796208225057253,-0.862783483040405,-0.0342063466360851,-0.302576536089277,0.321542193196417,-0.534031129887994
"Marshall, MN",-2.22087882516273,-0.446231777470163,-0.0554336184007048,1.23391056878996,0.558798924389623,0.255796974926891,0.575815306944235,-0.0993800427435897,-0.40064769584219,1.11991433871826,0.400144209751386,1.43901563000983,0.0546061971549414,-0.76085796663143,0.361796821948982,0.559363061521733,0.244045198365884
"Marshall, MO",-1.07784107622666,0.617444549918438,-0.106237575579894,1.42593377375246,0.251756187524612,0.110848347979233,0.774998403779847,0.284604398032906,0.665790577013076,0.297541228868746,-0.50338684166834,1.39029356321381,0.263145509348453,0.331129603501699,-0.408705239278859,0.0416067803975012,0.0166537157487707
"Marshall, TX",1.42379487340861,1.15875320802301,-0.232582762004546,0.216587489173157,-0.448379188596556,-0.149118763400459,0.353938547573772,-1.0547733504776,-1.10721523524522,0.436352107361037,-0.949651708308471,-0.504240188131473,-1.00290578771185,-0.837173006507851,-0.771968315388303,-0.265811259247273,0.506919693240899
"Marshalltown, IA",-2.75508249740514,0.48782338959361,-0.60118637038406,-0.442024529022114,0.881947766731833,-0.412852182835507,0.353739821492342,0.0962712517362244,1.44194615303999,1.64944375142717,-1.35592291517765,0.477117048137773,0.514747928255519,-0.0692881355111341,-0.372363858540273,0.377859755476945,-0.396987646048025
"Martin, TN",0.754890195394422,1.02000466880393,0.17588191466376,0.110364509889677,-1.19368621894323,0.157612351441295,1.20881177189134,-0.44663835358741,0.782072471746862,0.303037676050368,0.104532221111648,0.128076152244722,-0.733626403929274,0.00598850984599818,0.723695303613964,-0.00975957372317,-0.696233954076223
"Martinsville, VA",0.971401205788643,1.32564398806368,-0.27664921166237,-0.37292218907199,-0.811442637775257,0.519703278481661,-0.936288689822096,-0.690387611976653,-0.178400654908858,0.327112609650107,-0.562636156663699,0.318702221778105,-0.577789310308928,-0.601695626362906,-0.0286499715385342,0.421332703304742,-0.0891785221643548
"Maryville, MO",0.204736943829447,-0.984627351837189,1.37004831183519,2.59827690424258,0.943844332052217,0.872524773778279,-0.346461258240343,1.89034149288005,0.96080666477407,-1.08955130862301,-0.0429383275637881,1.48383230106813,-0.367334996804646,0.3982769886565,-0.396958035252557,-0.0431366767620459,-0.112636404331718
"Mason City, IA",-2.7468362188306,1.18866030940447,-0.0327550998036398,1.26175501935144,1.56501284161476,0.93690879430454,-0.218522770159574,-0.459558511159135,-0.811269278447155,0.333032851965815,-0.148183250665185,0.429372011592763,0.314356062073589,-0.957408171932826,-0.305846034442539,0.344911221991366,0.615004484292362
"Mayfield, KY",0.321639840220127,2.60634441441309,0.95030027534258,-1.23325060186266,-0.160259539356265,0.64790189924905,-1.1209214245157,-0.207074193047795,-1.46254479214279,-1.16846415213271,-0.258248920563005,0.747682561068607,-0.397843592294492,-0.999560331306753,0.086727186166006,0.0271806064973496,-0.178808029746735
"Maysville, KY",0.274715668788854,1.07189203469682,0.996232741018055,0.916950683294235,-0.110311091986374,-0.264156161394625,1.67493306062793,-0.599063600847783,-1.06024527928177,0.293270702179607,0.937371079884445,0.0693351928838387,-1.35365454069717,-0.402030712659983,0.64316079907894,1.06467617727607,0.725672821969405
"McAlester, OK",0.408170045217724,0.576048974008702,-1.06485287034919,1.17727298014975,-0.98346186774911,-0.847731254239399,0.458266589337844,0.0403463030989816,0.181464994614164,-0.0460453891677206,-0.168453549330098,0.607138682124088,-0.958193171318189,0.453770113619478,0.0728874630620848,0.183589150768291,0.480531689900574
"McAllen-Edinburg-Mission, TX",3.02460534985563,0.563907351873713,-0.229617231468524,-0.581729724344842,0.555365600484519,-0.74409334915387,-1.72483945770352,-2.57977279173223,0.061166550059656,0.362041450720512,1.3043278280758,2.40525719395218,2.45045632879714,0.731509341309445,0.230094807002735,0.369035305667233,-1.11531589151823
"McComb, MS",3.69503045653472,2.93707365594488,0.446723556188921,1.80015185629666,-0.687969981408115,0.767179835476966,0.856781683556652,-1.48093070766684,-1.42002292731071,-1.21914178674956,0.748964140697513,0.962936318630926,-0.607344409434414,-0.713215720645945,-0.167462821770429,-0.714014158056787,-0.176105166615768
"McMinnville, TN",1.28717880038629,2.06976588453752,-0.284486300381849,-0.885578458731313,-0.159408934457392,-0.23730845839383,-0.401973476605102,0.18107615495539,-0.842970139217861,0.0165181263534501,-1.13138282431202,0.443644365714974,-0.7138920094005,0.245609849164655,0.956769073027311,0.767689013829964,-0.728549050935024
"McPherson, KS",-4.14319711256883,0.943952943719133,-1.16525207122167,1.54960742170778,1.99212614498276,0.254870239057468,-0.230932974712747,-0.50782450494358,0.0130888562618141,-0.468449967193958,0.382107743365172,-0.798165765904569,-0.198299989347777,0.337737593709683,-0.275581980626731,-0.451138264297796,-0.0513716522048166
"Meadville, PA",-1.42451305335042,0.974660335662023,0.183560935255509,-0.39650387522397,-0.130160179275874,0.316382631646695,0.148328117706823,-0.612503519593864,0.166705761863922,-0.834750682370789,0.460298205605529,-0.220954886609388,-0.573548611430021,0.127559384505823,-0.250790456642347,0.1883267858581,-0.0505650308949083
"Medford, OR",0.774619536590547,-1.28343630771603,0.849395071909957,-0.347745429450404,0.221013222302802,-0.424644678269566,-1.21801139829561,-1.49706989167436,0.966626677180322,-1.07682378453581,0.661485673671148,-1.17128480354839,0.423020559200852,1.52784437051081,0.0370362423384164,0.213781067747172,0.429814895791137
"Memphis, TN-MS-AR",2.84621807305563,-0.687992538222816,0.986731574398821,-0.532968237522467,2.10462013354298,-1.60350476489765,0.898468005580804,0.532127374013387,-0.264379406730182,1.14812620356462,-1.43777644651697,-1.54982729374212,0.6499007387268,0.389886977283695,-0.261598999289726,-0.0483368424912925,0.227097393605871
"Menomonie, WI",-2.46986006361364,-0.396999362853858,-1.24388325411942,2.55858562020163,2.51106518982007,-0.939374938913826,-1.81927732394661,-2.07121589978274,2.5861508917133,-0.295183653475116,0.757543592772337,0.181575937234836,0.993876083599187,0.662152850270599,-0.0386351829847138,-0.180435006148339,0.11045776590298
"Merced, CA",3.7276435984873,-0.929076886564269,0.179477708662522,-2.75648189581915,0.257768337559734,-0.386865034651463,0.418357415952498,0.0742225682938822,2.61074673379216,0.0642486670010203,0.470607048513638,0.961791486707453,1.4555132795255,-0.769322344466332,0.263517900701132,0.401754124617548,-0.113124625316329
"Meridian, MS",2.50460967183222,1.31545290349806,-0.0818308275879374,1.81217267143333,-0.122874509734737,0.988373245242509,1.67765087813469,-0.621738406692358,-0.708206308747247,-0.214605653834175,-0.115960067463539,-0.298871666162837,-0.141722981801113,0.00406623910352459,0.334176166919939,-0.291771098179269,0.386212157755376
"Merrill, WI",-2.88601253099834,1.8953828712469,-2.17289721071401,0.650577684501335,-1.09027867824971,-1.60543301501172,-0.897173547252286,0.111101325763832,-0.0789026530631859,-1.02868043925745,-0.770938754065162,-0.14458781486457,0.652889927088545,-0.50373362165761,-0.695432535564596,0.0452717357792135,0.119082839902068
"Mexico, MO",-0.511682452964847,2.13276195156207,-0.442623879157825,0.771796675636405,-0.415441995408038,0.0671048659679561,0.487857177002003,-0.164754601755244,0.795685816380987,0.679897229129969,-0.912732793246111,1.14719237847933,-0.466189112263617,-0.58142001207221,0.316204989333493,-0.0840192321274242,-0.06792211774298
"Miami, OK",0.955341650000885,1.28141634018625,0.133671590271337,0.388651280984405,-0.246092172855152,0.269971663421444,0.942788147003922,-0.4136174034999,1.07757921525449,0.269056611743724,0.368073544802887,1.1634529804591,-0.353091795986804,0.411819764765948,-0.241527989749626,-0.294417867872688,-0.150933202551327
"Miami-Fort Lauderdale-West Palm Beach, FL",1.59462049521816,-2.89103122728038,0.780209871985445,-1.87051710822469,0.748994202450043,0.124126584338136,-0.262368771567403,-0.161152433989356,-0.897775860062851,0.319781770667524,0.923582311777138,0.165277282827375,1.39605839067349,0.00141730789658555,0.0394254235591165,0.211136875119842,0.810931551817756
"Michigan City-La Porte, IN",-0.390355025916118,1.69083678012416,1.16260234609466,0.153868297432134,0.828759922072973,0.006284734283383,-1.16563650641629,0.273690127053198,0.790097371097593,-0.494381457764887,-0.62253306785443,0.256439629668252,0.294020863865858,-0.499921225818313,-0.237318611130163,-0.125322562340677,0.130273423578989
"Midland, MI",-2.31419899938068,0.46753188849467,1.66615656624095,-0.325850332741676,0.327109844528948,-0.545542171178718,-0.898165935666508,-0.530841753780225,-0.730818864973183,-0.260863384069551,1.49116563991059,-1.00608394655684,-0.468125702994006,-1.09898303103191,0.668410864369206,0.0703113124704848,-0.0208188948063185
"Midland, TX",-1.24747508499496,-1.90126119992942,-3.50194041546038,0.381349539600847,2.51554251910567,-0.428478424455819,-1.76421328483858,0.973352469960637,-0.159717884725552,0.617718705400462,2.52258936558318,0.626550853302187,-0.685977613380535,-0.750153754359042,0.570251591400302,-0.249439316256878,0.985859162389785
"Milledgeville, GA",4.53669205903979,0.0343662415727555,0.476356429131608,1.03189968875821,0.773731400891193,-0.401868600265673,0.690909407616691,0.71381155881876,-0.144650982694881,-0.0245294478136648,-0.0160131789450186,0.136634477171414,-0.349543037555947,1.00981348059008,-0.187732088282692,-0.013592569924066,0.205814465503684
"Milwaukee-Waukesha-West Allis, WI",-0.44540400018449,-1.42961436679268,1.86690475528241,-1.10258462259506,2.09813357085791,-0.558218355867005,0.217249282394436,0.224779576314499,-0.369152956307656,0.893554558737401,-1.07142447961382,0.118526507607269,0.692758806952733,-0.127554143510259,-0.146252907706945,0.00963592969798711,-0.0685955123186775
"Mineral Wells, TX",1.49268569679224,-0.13656648850792,-0.614687992681364,0.372237895522052,-0.0809334209582535,0.289417478843261,-1.40558852908459,0.318279243220375,-0.0272246064250571,-0.738929003906065,0.317412948405395,1.0984890057468,-0.838420721035794,0.411067092537749,0.0190166301918496,-0.244122992152337,0.875483993193576
